Returned ,Delivery days,Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Region,Ship Date,Discount,order date,Product Name,Return Reason,Notes,Reason,Approver
no,7,2709,CA-2016-121797,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,FUR-FU-10001876,Furniture,Furnishings,227.36,7,81.8496,West,06-02-2016 00:00:00,0,30-01-2016 00:00:00,"Computer Room Manger, 14""",,,,
no,7,2710,CA-2016-121797,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,TEC-MA-10000488,Technology,Machines,1919.976,3,215.9973,West,06-02-2016 00:00:00,0.2,30-01-2016 00:00:00,Bady BDG101FRU Card Printer,,,,
no,7,2709,CA-2016-121797,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,FUR-FU-10001876,Furniture,Furnishings,227.36,7,81.8496,West,06-02-2016 00:00:00,0,30-01-2016 00:00:00,"Computer Room Manger, 14""",,,,
no,7,2710,CA-2016-121797,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,TEC-MA-10000488,Technology,Machines,1919.976,3,215.9973,West,06-02-2016 00:00:00,0.2,30-01-2016 00:00:00,Bady BDG101FRU Card Printer,,,,
no,4,4449,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,FUR-FU-10000732,Furniture,Furnishings,12.56,2,4.0192,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Eldon 200 Class Desk Accessories,,,,
no,4,4450,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,OFF-PA-10004355,Office Supplies,Paper,6.48,1,3.1104,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Xerox 231,,,,
no,4,4451,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,OFF-EN-10000056,Office Supplies,Envelopes,186.69,3,87.7443,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Cameo Buff Policy Envelopes,,,,
no,4,4449,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,FUR-FU-10000732,Furniture,Furnishings,12.56,2,4.0192,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Eldon 200 Class Desk Accessories,,,,
no,4,4450,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,OFF-PA-10004355,Office Supplies,Paper,6.48,1,3.1104,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Xerox 231,,,,
no,4,4451,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,OFF-EN-10000056,Office Supplies,Envelopes,186.69,3,87.7443,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Cameo Buff Policy Envelopes,,,,
no,4,4449,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,FUR-FU-10000732,Furniture,Furnishings,12.56,2,4.0192,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Eldon 200 Class Desk Accessories,,,,
no,4,4450,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,OFF-PA-10004355,Office Supplies,Paper,6.48,1,3.1104,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Xerox 231,,,,
no,4,4451,CA-2016-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,OFF-EN-10000056,Office Supplies,Envelopes,186.69,3,87.7443,West,23-06-2016 00:00:00,0,19-06-2016 00:00:00,Cameo Buff Policy Envelopes,,,,
no,5,2497,CA-2016-122371,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,OFF-ST-10002370,Office Supplies,Storage,64.17,3,18.6093,West,01-10-2016 00:00:00,0,26-09-2016 00:00:00,"Sortfiler Multipurpose Personal File Organizer, Black",,,,
no,5,2498,CA-2016-122371,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,OFF-EN-10000056,Office Supplies,Envelopes,124.46,2,58.4962,West,01-10-2016 00:00:00,0,26-09-2016 00:00:00,Cameo Buff Policy Envelopes,,,,
no,5,2497,CA-2016-122371,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,OFF-ST-10002370,Office Supplies,Storage,64.17,3,18.6093,West,01-10-2016 00:00:00,0,26-09-2016 00:00:00,"Sortfiler Multipurpose Personal File Organizer, Black",,,,
no,5,2498,CA-2016-122371,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,OFF-EN-10000056,Office Supplies,Envelopes,124.46,2,58.4962,West,01-10-2016 00:00:00,0,26-09-2016 00:00:00,Cameo Buff Policy Envelopes,,,,
yes,4,4059,CA-2016-124058,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,TEC-PH-10004774,Technology,Phones,72.744,7,-15.4581,West,24-11-2016 00:00:00,0.2,20-11-2016 00:00:00,Gear Head AU3700S Headset,No Longer Needed,Customer found his headset. No longer needs this item - L Jenkins,Customer found his headset. No longer needs this item,L Jenkins
no,4,4060,CA-2016-124058,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,FUR-CH-10000595,Furniture,Chairs,572.16,3,35.76,West,24-11-2016 00:00:00,0.2,20-11-2016 00:00:00,Safco Contoured Stacking Chairs,,,,
yes,4,4059,CA-2016-124058,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,TEC-PH-10004774,Technology,Phones,72.744,7,-15.4581,West,24-11-2016 00:00:00,0.2,20-11-2016 00:00:00,Gear Head AU3700S Headset,No Longer Needed,Customer found his headset. No longer needs this item - L Jenkins,Customer found his headset. No longer needs this item,L Jenkins
no,4,4060,CA-2016-124058,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,FUR-CH-10000595,Furniture,Chairs,572.16,3,35.76,West,24-11-2016 00:00:00,0.2,20-11-2016 00:00:00,Safco Contoured Stacking Chairs,,,,
no,2,154,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-PA-10001950,Office Supplies,Paper,58.38,7,26.271,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,Southworth 25% Cotton Antique Laid Paper & Envelopes,,,,
no,2,155,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-PA-10002254,Office Supplies,Paper,105.52,4,48.5392,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,Xerox 1883,,,,
no,2,156,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-ST-10001590,Office Supplies,Storage,80.88,6,21.0288,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,"Tenex Personal Project File with Scoop Front Design, Black",,,,
no,2,154,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-PA-10001950,Office Supplies,Paper,58.38,7,26.271,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,Southworth 25% Cotton Antique Laid Paper & Envelopes,,,,
no,2,155,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-PA-10002254,Office Supplies,Paper,105.52,4,48.5392,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,Xerox 1883,,,,
no,2,156,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-ST-10001590,Office Supplies,Storage,80.88,6,21.0288,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,"Tenex Personal Project File with Scoop Front Design, Black",,,,
no,2,154,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-PA-10001950,Office Supplies,Paper,58.38,7,26.271,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,Southworth 25% Cotton Antique Laid Paper & Envelopes,,,,
no,2,155,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-PA-10002254,Office Supplies,Paper,105.52,4,48.5392,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,Xerox 1883,,,,
no,2,156,CA-2016-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,OFF-ST-10001590,Office Supplies,Storage,80.88,6,21.0288,West,02-06-2016 00:00:00,0,31-05-2016 00:00:00,"Tenex Personal Project File with Scoop Front Design, Black",,,,
no,4,4338,CA-2016-125234,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,TEC-AC-10000158,Technology,Accessories,107.97,3,22.6737,West,01-12-2016 00:00:00,0,27-11-2016 00:00:00,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,,,
no,4,4339,CA-2016-125234,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,OFF-PA-10000482,Office Supplies,Paper,113.82,3,53.4954,West,01-12-2016 00:00:00,0,27-11-2016 00:00:00,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",,,,
no,4,4338,CA-2016-125234,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,TEC-AC-10000158,Technology,Accessories,107.97,3,22.6737,West,01-12-2016 00:00:00,0,27-11-2016 00:00:00,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,,,
no,4,4339,CA-2016-125234,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,OFF-PA-10000482,Office Supplies,Paper,113.82,3,53.4954,West,01-12-2016 00:00:00,0,27-11-2016 00:00:00,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",,,,
no,2,1818,CA-2016-125423,Second Class,MC-17575,Matt Collins,Consumer,United States,Los Angeles,California,90036,OFF-LA-10001771,Office Supplies,Labels,9.96,2,4.5816,West,15-12-2016 00:00:00,0,13-12-2016 00:00:00,Avery 513,,,,
no,5,3075,CA-2016-126137,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032,FUR-BO-10004409,Furniture,Bookcases,120.666,2,18.4548,West,08-10-2016 00:00:00,0.15,03-10-2016 00:00:00,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",,,,
no,5,9376,CA-2016-126347,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,TEC-AC-10003063,Technology,Accessories,50,2,10.5,West,19-12-2016 00:00:00,0,14-12-2016 00:00:00,Micro Innovations USB RF Wireless Keyboard with Mouse,,,,
no,4,1005,CA-2016-126445,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,92563,OFF-ST-10000046,Office Supplies,Storage,484.65,3,92.0835,West,31-08-2016 00:00:00,0,27-08-2016 00:00:00,Fellowes Super Stor/Drawer Files,,,,
no,4,6947,CA-2016-126466,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,OFF-FA-10000490,Office Supplies,Fasteners,2.48,2,1.1656,West,13-11-2016 00:00:00,0,09-11-2016 00:00:00,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",,,,
no,4,5842,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,TEC-PH-10003174,Technology,Phones,415.968,4,51.996,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,RCA ViSYS 25825 Wireless digital phone,,,,
no,4,5843,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10001418,Office Supplies,Storage,304.9,5,6.098,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Carina Media Storage Towers in Natural & Black,,,,
no,4,5844,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10002813,Furniture,Furnishings,80.96,4,29.1456,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",,,,
no,4,5845,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10000129,Office Supplies,Storage,777.21,7,54.4047,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Fellowes Recycled Storage Drawers,,,,
no,4,5846,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-PA-10001639,Office Supplies,Paper,32.4,5,15.552,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Xerox 203,,,,
no,4,5847,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-CH-10001708,Furniture,Chairs,225.568,2,2.819600000,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,,,
no,4,5848,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10001591,Furniture,Furnishings,36.6,3,15.372,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Advantus Panel Wall Certificate Holder - 8.5x11,,,,
no,4,5842,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,TEC-PH-10003174,Technology,Phones,415.968,4,51.996,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,RCA ViSYS 25825 Wireless digital phone,,,,
no,4,5843,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10001418,Office Supplies,Storage,304.9,5,6.098,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Carina Media Storage Towers in Natural & Black,,,,
no,4,5844,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10002813,Furniture,Furnishings,80.96,4,29.1456,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",,,,
no,4,5845,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10000129,Office Supplies,Storage,777.21,7,54.4047,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Fellowes Recycled Storage Drawers,,,,
no,4,5846,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-PA-10001639,Office Supplies,Paper,32.4,5,15.552,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Xerox 203,,,,
no,4,5847,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-CH-10001708,Furniture,Chairs,225.568,2,2.819600000,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,,,
no,4,5848,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10001591,Furniture,Furnishings,36.6,3,15.372,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Advantus Panel Wall Certificate Holder - 8.5x11,,,,
no,4,5842,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,TEC-PH-10003174,Technology,Phones,415.968,4,51.996,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,RCA ViSYS 25825 Wireless digital phone,,,,
no,4,5843,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10001418,Office Supplies,Storage,304.9,5,6.098,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Carina Media Storage Towers in Natural & Black,,,,
no,4,5844,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10002813,Furniture,Furnishings,80.96,4,29.1456,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",,,,
no,4,5845,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10000129,Office Supplies,Storage,777.21,7,54.4047,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Fellowes Recycled Storage Drawers,,,,
no,4,5846,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-PA-10001639,Office Supplies,Paper,32.4,5,15.552,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Xerox 203,,,,
no,4,5847,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-CH-10001708,Furniture,Chairs,225.568,2,2.819600000,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,,,
no,4,5848,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10001591,Furniture,Furnishings,36.6,3,15.372,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Advantus Panel Wall Certificate Holder - 8.5x11,,,,
no,4,5842,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,TEC-PH-10003174,Technology,Phones,415.968,4,51.996,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,RCA ViSYS 25825 Wireless digital phone,,,,
no,4,5843,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10001418,Office Supplies,Storage,304.9,5,6.098,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Carina Media Storage Towers in Natural & Black,,,,
no,4,5844,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10002813,Furniture,Furnishings,80.96,4,29.1456,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",,,,
no,4,5845,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10000129,Office Supplies,Storage,777.21,7,54.4047,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Fellowes Recycled Storage Drawers,,,,
no,4,5846,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-PA-10001639,Office Supplies,Paper,32.4,5,15.552,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Xerox 203,,,,
no,4,5847,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-CH-10001708,Furniture,Chairs,225.568,2,2.819600000,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,,,
no,4,5848,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10001591,Furniture,Furnishings,36.6,3,15.372,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Advantus Panel Wall Certificate Holder - 8.5x11,,,,
no,4,5842,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,TEC-PH-10003174,Technology,Phones,415.968,4,51.996,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,RCA ViSYS 25825 Wireless digital phone,,,,
no,4,5843,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10001418,Office Supplies,Storage,304.9,5,6.098,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Carina Media Storage Towers in Natural & Black,,,,
no,4,5844,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10002813,Furniture,Furnishings,80.96,4,29.1456,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",,,,
no,4,5845,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-ST-10000129,Office Supplies,Storage,777.21,7,54.4047,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Fellowes Recycled Storage Drawers,,,,
no,4,5846,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,OFF-PA-10001639,Office Supplies,Paper,32.4,5,15.552,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Xerox 203,,,,
no,4,5847,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-CH-10001708,Furniture,Chairs,225.568,2,2.819600000,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,,,
no,4,5848,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,FUR-FU-10001591,Furniture,Furnishings,36.6,3,15.372,West,21-11-2016 00:00:00,0,17-11-2016 00:00:00,Advantus Panel Wall Certificate Holder - 8.5x11,,,,
no,4,5842,CA-2016-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,TEC-PH-10003174,Technology,Phones,415.968,4,51.996,West,21-11-2016 00:00:00,0.2,17-11-2016 00:00:00,RCA ViSYS 25825 Wireless digital phone,,,,
